raceId,driverId,stop,pit_lap,year,round,circuit_name,race_position,lap_time_ms,constructorId,grid_position,constructor_name,driver_champ_points,constructor_champ_points,personal_best_ms,lap_time_delta,prev_pit_lap,laps_since_last_pit,max_lap,laps_remaining,driverId_ahead,approx_gap_ahead,driverId_behind,approx_gap_behind,tyre_deg_slope_ms_per_lap,rival_ahead_just_pitted,rival_behind_just_pitted,strategy
1007,830,2,48,2018,19,Autódromo Hermanos Rodríguez,1,84301,9,2,Red Bull,191.0,337.0,79186,5115,13,35,71,23,,15.0,817.0,15.0,864.9000000000042,0,0,Standard
1107,848,2,14,2023,9,Red Bull Ring,10,80648,3,10,Williams,7.0,7.0,69560,11088,2,12,71,57,815.0,1.777,847.0,0.668,1847.9000000000003,0,0,Standard
1047,825,1,31,2020,17,Yas Marina Circuit,19,108161,210,20,Haas F1 Team,1.0,3.0,101999,6162,0,31,55,24,841.0,0.996,,15.0,371.7000000000114,0,0,Undercut
914,820,1,2,2014,15,Suzuka Circuit,20,195235,206,21,Marussia,0.0,2.0,116472,78763,0,2,44,42,818.0,2.463,813.0,9.389,-5000.0,0,0,Emergency
906,20,1,15,2014,7,Circuit Gilles Villeneuve,7,97188,9,3,Red Bull,45.0,99.0,79171,18017,0,15,70,55,807.0,3.219,813.0,3.758,3197.0000000000105,0,0,Standard
957,830,2,18,2016,10,Silverstone Circuit,1,104770,9,3,Red Bull,72.0,168.0,96407,8363,7,11,52,34,,15.0,1.0,12.901,-1750.9000000000153,0,1,Standard
1134,822,1,11,2024,14,Circuit de Spa-Francorchamps,11,115226,15,14,Sauber,0.0,0.0,107019,8207,0,11,44,33,847.0,0.501,825.0,0.845,754.0,1,0,Undercut
1101,847,2,49,2023,4,Baku City Circuit,8,112152,131,11,Mercedes,18.0,56.0,103370,8782,11,38,51,2,840.0,7.318,839.0,15.0,1280.49999999999,0,0,Standard
940,834,2,33,2015,14,Suzuka Circuit,18,104654,209,19,Manor Marussia,0.0,0.0,101467,3187,22,11,53,20,831.0,15.0,13.0,7.173,318.2999999999952,0,0,Standard
1130,4,1,19,2024,10,Circuit de Barcelona-Catalunya,10,85298,117,10,Aston Martin,41.0,58.0,78334,6964,0,19,66,47,839.0,0.515,815.0,0.956,655.6000000000053,0,0,Undercut
950,836,3,43,2016,3,Shanghai International Circuit,17,109444,209,21,Manor Marussia,0.0,0.0,101489,7955,27,16,56,13,828.0,11.168,154.0,5.06,1230.5000000000055,0,0,Standard
1109,857,1,18,2023,11,Hungaroring,2,87253,1,4,McLaren,17.0,59.0,82736,4517,0,18,70,52,830.0,11.419,815.0,9.758,398.79999999999717,0,0,Standard
1131,840,1,20,2024,11,Red Bull Ring,11,76301,117,17,Aston Martin,17.0,58.0,70143,6158,0,20,71,51,807.0,0.163,825.0,0.878,790.8000000000031,0,0,Undercut
1117,844,1,31,2023,19,Autódromo Hermanos Rodríguez,1,87924,6,1,Ferrari,151.0,322.0,82332,5592,0,31,71,40,,15.0,830.0,1.611,776.1000000000067,0,0,Standard
932,4,1,31,2015,7,Circuit Gilles Villeneuve,16,96685,1,13,McLaren,0.0,4.0,79580,17105,0,31,70,39,828.0,6.078,831.0,10.961,3107.5999999999904,0,0,Standard
1142,4,1,4,2024,22,Las Vegas Strip Street Circuit,19,105129,117,16,Aston Martin,62.0,86.0,96553,8576,0,4,50,46,822.0,0.416,861.0,0.146,-2350.8999999999996,0,0,Undercut
956,836,1,13,2016,9,Red Bull Ring,7,77021,209,12,Manor Marussia,0.0,0.0,70859,6162,0,13,71,58,154.0,2.404,821.0,3.084,750.3000000000019,0,0,Standard
940,20,2,30,2015,14,Suzuka Circuit,2,100732,6,4,Ferrari,203.0,310.0,97906,2826,13,17,53,23,1.0,14.752,3.0,15.0,355.5000000000021,0,1,Standard
1124,855,2,7,2024,4,Suzuka Circuit,16,102874,15,20,Sauber,0.0,0.0,97160,5714,1,6,53,46,858.0,1.333,822.0,12.133,-5000.0,0,1,Standard
906,3,2,44,2014,7,Circuit Gilles Villeneuve,2,97748,131,1,Mercedes,122.0,240.0,78616,19132,18,26,70,26,1.0,15.0,13.0,0.494,3031.600000000012,0,0,Overcut
1109,858,1,13,2023,11,Hungaroring,13,88197,3,20,Williams,0.0,11.0,83496,4701,0,13,70,57,817.0,0.787,840.0,7.735,397.90000000000407,0,0,Undercut
1033,815,2,35,2020,3,Hungaroring,6,86055,211,4,Racing Point,16.0,22.0,80090,5965,3,32,70,35,825.0,5.444,817.0,0.028,809.9999999999919,0,0,Overcut
967,831,1,20,2016,20,Autódromo José Carlos Pace,7,122952,15,21,Sauber,0.0,0.0,87547,35405,0,20,71,51,832.0,1.707,817.0,1.963,-956.3000000000027,0,0,Standard
1057,849,2,48,2021,6,Baku City Circuit,13,173070,3,16,Williams,0.0,0.0,106608,66462,9,39,51,3,841.0,1.888,822.0,3.043,5000.0,1,1,Standard
966,822,1,19,2016,19,Autódromo Hermanos Rodríguez,8,88788,3,8,Williams,81.0,130.0,83540,5248,0,19,71,52,830.0,0.896,807.0,6.224,728.0000000000015,0,0,Undercut
953,18,2,30,2016,6,Circuit de Monaco,12,107523,1,13,McLaren,3.0,12.0,79670,27853,8,22,78,48,13.0,7.415,836.0,15.0,3340.599999999996,0,0,Standard
1052,832,1,15,2021,1,Bahrain International Circuit,5,100840,6,8,Ferrari,0.0,0.0,94509,6331,0,15,56,41,815.0,0.254,20.0,8.401,643.1000000000045,0,0,Undercut
957,20,1,5,2016,10,Silverstone Circuit,10,156254,6,11,Ferrari,96.0,192.0,96933,59321,0,5,52,47,4.0,1.926,815.0,0.208,-5000.0,0,0,Emergency
1084,830,2,36,2022,11,Red Bull Ring,3,74594,9,1,Red Bull,181.0,328.0,67275,7319,13,23,71,35,832.0,2.746,1.0,15.0,657.8999999999944,0,0,Standard
1098,839,3,32,2023,1,Bahrain International Circuit,18,104296,214,9,Alpine F1 Team,0.0,0.0,96797,7499,15,17,57,25,807.0,2.257,846.0,10.804,710.699999999995,0,0,Standard
1046,847,4,78,2020,16,Bahrain International Circuit,2,59091,131,2,Mercedes,0.0,533.0,55404,3687,63,15,87,9,815.0,4.439,839.0,3.336,523.1000000000068,0,0,Standard
990,838,2,28,2018,2,Bahrain International Circuit,10,99693,1,14,McLaren,2.0,12.0,95131,4562,10,18,57,29,154.0,0.167,825.0,2.739,461.19999999999635,0,1,Undercut
928,20,2,30,2015,3,Shanghai International Circuit,4,108687,6,3,Ferrari,40.0,52.0,103018,5669,13,17,56,26,8.0,0.061,13.0,15.0,1052.0999999999983,0,0,Undercut
1036,1,1,23,2020,6,Circuit de Barcelona-Catalunya,1,87175,131,1,Mercedes,107.0,180.0,79822,7353,0,23,66,43,,15.0,822.0,11.789,764.4999999999972,0,0,Standard
1034,832,2,51,2020,4,Silverstone Circuit,6,97060,1,7,McLaren,15.0,41.0,89948,7112,13,38,52,1,846.0,3.812,839.0,1.475,1441.3000000000018,0,0,Overcut
1041,826,1,17,2020,11,Nürburgring,19,122578,213,13,AlphaTauri,14.0,59.0,92214,30364,0,17,60,43,849.0,3.605,,15.0,5000.0,0,0,Standard
1111,822,5,64,2023,13,Circuit Park Zandvoort,15,2513847,51,18,Alfa Romeo,5.0,9.0,74698,100000,63,1,72,8,807.0,3.306,859.0,5.794,0.0,1,1,Emergency
1035,8,1,26,2020,5,Silverstone Circuit,14,92973,51,20,Alfa Romeo,0.0,2.0,91756,1217,0,26,52,26,20.0,4.202,849.0,6.97,-194.0000000000032,0,0,Standard
1128,855,1,1,2024,8,Circuit de Monaco,16,2526253,15,18,Sauber,0.0,0.0,74718,100000,0,1,78,77,822.0,4.505,,15.0,0.0,0,0,Emergency
1104,858,1,20,2023,6,Circuit de Monaco,20,97211,3,16,Williams,0.0,1.0,77302,19909,0,20,78,58,848.0,8.116,,15.0,3257.200000000006,1,0,Standard
1004,845,1,10,2018,16,Sochi Autodrom,17,111949,3,13,Williams,1.0,7.0,99838,12111,0,10,53,43,4.0,3.98,840.0,2.386,1127.6999999999937,0,0,Standard
1141,844,1,24,2024,21,Autódromo José Carlos Pace,6,88997,6,6,Ferrari,291.0,537.0,81631,7366,0,24,69,45,830.0,3.531,859.0,1.204,886.7000000000047,0,0,Standard
906,154,2,46,2014,7,Circuit Gilles Villeneuve,14,97448,208,14,Lotus F1,8.0,8.0,79650,17798,11,35,70,24,8.0,10.833,826.0,3.299,3305.399999999962,0,0,Standard
1053,20,3,22,2021,2,Autodromo Enzo e Dino Ferrari,17,98889,117,0,Aston Martin,0.0,1.0,79074,19815,20,2,63,41,842.0,13.691,854.0,15.0,-5000.0,0,1,Standard
1030,817,1,11,2019,21,Yas Marina Circuit,8,107170,4,7,Renault,54.0,91.0,101190,5980,0,11,55,44,807.0,0.88,815.0,0.552,357.199999999996,0,0,Undercut
945,13,1,6,2015,19,Yas Marina Circuit,7,110729,3,8,Williams,117.0,253.0,106984,3745,0,6,55,49,817.0,2.452,832.0,0.81,358.69999999999914,0,0,Standard
997,845,1,24,2018,9,Red Bull Ring,13,73715,3,17,Williams,0.0,4.0,68971,4744,0,24,71,47,843.0,0.514,840.0,0.512,622.5999999999957,0,0,Undercut
1058,815,1,26,2021,8,Red Bull Ring,4,75077,9,4,Red Bull,84.0,215.0,67894,7183,0,26,71,45,822.0,2.73,846.0,8.593,1034.3,0,0,Standard
965,8,1,8,2016,18,Circuit of the Americas,4,104887,6,5,Ferrari,170.0,335.0,101841,3046,0,8,56,48,3.0,1.169,830.0,1.771,95.2999999999985,0,0,Standard
982,828,6,31,2017,14,Marina Bay Street Circuit,14,134761,15,20,Sauber,0.0,5.0,112496,22265,27,4,58,27,13.0,15.0,836.0,15.0,-5000.0,0,0,Standard
903,824,1,11,2014,4,Shanghai International Circuit,19,113460,206,19,Marussia,0.0,0.0,104825,8635,0,11,56,45,820.0,1.257,828.0,15.0,1281.0999999999942,0,1,Standard
916,807,1,1,2014,17,Circuit of the Americas,9,116291,10,13,Force India,76.0,123.0,106226,10065,0,1,56,55,8.0,2.058,813.0,0.5,0.0,0,0,Standard
956,825,2,28,2016,9,Red Bull Ring,11,95323,4,17,Renault,6.0,6.0,70450,24873,11,17,71,43,154.0,2.418,13.0,1.066,5000.0,1,0,Standard
1079,1,3,48,2022,6,Circuit de Barcelona-Catalunya,5,90916,131,6,Mercedes,36.0,95.0,84253,6663,22,26,66,18,822.0,9.273,832.0,7.803,780.8000000000052,0,0,Standard
1079,839,3,52,2022,6,Circuit de Barcelona-Catalunya,7,92228,214,12,Alpine F1 Team,24.0,26.0,85935,6293,35,17,66,14,1.0,10.628,4.0,7.083,906.000000000002,0,0,Standard
1059,844,1,14,2021,7,Circuit Paul Ricard,18,122349,6,7,Ferrari,52.0,94.0,97681,24668,0,14,53,39,849.0,5.221,853.0,1.46,4342.7999999999965,0,0,Standard
931,831,1,18,2015,6,Circuit de Monaco,11,99697,15,14,Sauber,14.0,19.0,80017,19680,0,18,78,60,4.0,15.0,154.0,3.509,3686.299999999995,0,1,Standard
1121,4,1,15,2024,1,Bahrain International Circuit,2,101101,117,6,Aston Martin,0.0,0.0,94199,6902,0,15,57,42,830.0,15.0,815.0,2.928,516.3000000000052,0,0,Standard
930,831,2,39,2015,5,Circuit de Barcelona-Catalunya,11,98029,15,15,Sauber,14.0,19.0,91928,6101,12,27,66,27,828.0,3.159,826.0,5.215,829.099999999998,0,1,Standard
1047,850,1,10,2020,17,Yas Marina Circuit,18,143976,210,17,Haas F1 Team,0.0,3.0,101707,42269,0,10,55,45,825.0,6.469,849.0,0.928,5000.0,0,0,Emergency
1060,830,1,32,2021,9,Red Bull Ring,1,73134,9,1,Red Bull,156.0,252.0,66200,6934,0,32,71,39,,15.0,1.0,15.0,779.199999999997,0,1,Standard
1012,844,1,22,2019,3,Shanghai International Circuit,2,105360,6,4,Ferrari,26.0,48.0,94860,10500,0,22,56,34,1.0,15.0,822.0,0.904,1078.3999999999987,0,1,Standard
942,13,1,18,2015,16,Circuit of the Americas,11,116413,3,7,Williams,109.0,220.0,108231,8182,0,18,56,38,807.0,9.326,813.0,15.0,-106.70000000001082,0,0,Standard
914,824,3,24,2014,15,Suzuka Circuit,12,120591,206,18,Marussia,2.0,2.0,115985,4606,13,11,44,20,826.0,6.373,828.0,2.056,565.2999999999959,1,0,Standard
1104,848,1,18,2023,6,Circuit de Monaco,20,98414,3,13,Williams,1.0,1.0,76672,21742,0,18,78,60,807.0,8.901,,15.0,3604.199999999998,0,0,Standard
1001,825,1,1,2018,13,Circuit de Spa-Francorchamps,7,157550,210,9,Haas F1 Team,45.0,66.0,107937,49613,0,1,44,43,154.0,1.326,842.0,2.385,0.0,0,0,Standard
965,828,1,17,2016,18,Circuit of the Americas,14,109803,15,16,Sauber,0.0,0.0,105140,4663,0,17,56,39,154.0,0.319,831.0,8.19,386.3000000000029,0,0,Undercut
928,830,1,12,2015,3,Shanghai International Circuit,9,110270,5,13,Toro Rosso,6.0,12.0,103880,6390,0,12,56,44,828.0,0.903,817.0,2.879,831.199999999999,0,0,Undercut
1019,817,2,20,2019,10,Silverstone Circuit,8,117690,4,7,Renault,16.0,32.0,89624,28066,12,8,52,32,842.0,11.318,846.0,8.439,5000.0,0,0,Emergency
1106,830,1,12,2023,8,Circuit Gilles Villeneuve,1,93192,9,1,Red Bull,170.0,287.0,75594,17598,0,12,70,58,,15.0,1.0,10.563,84.69999999999683,0,0,Standard
980,13,2,29,2017,12,Circuit de Spa-Francorchamps,9,130789,3,16,Williams,23.0,41.0,109637,21152,11,18,44,15,825.0,8.812,839.0,3.681,3873.200000000001,0,1,Standard
1117,840,1,30,2023,19,Autódromo Hermanos Rodríguez,12,90059,117,0,Aston Martin,53.0,236.0,83257,6802,0,30,71,41,852.0,5.276,807.0,0.542,961.7999999999998,0,0,Overcut
954,807,1,21,2016,7,Circuit Gilles Villeneuve,10,95157,10,9,Force India,14.0,37.0,76604,18553,0,21,70,49,3.0,5.612,832.0,5.88,3158.3999999999933,0,0,Standard
903,824,2,28,2014,4,Shanghai International Circuit,19,111545,206,19,Marussia,0.0,0.0,104825,6720,11,17,56,28,821.0,4.185,820.0,6.807,961.7000000000007,1,0,Standard
984,817,1,25,2017,16,Suzuka Circuit,1,97926,9,3,Red Bull,177.0,270.0,93694,4232,0,25,53,28,,15.0,822.0,1.743,462.4000000000036,0,0,Standard
967,4,1,9,2016,20,Autódromo José Carlos Pace,9,99131,1,10,McLaren,52.0,74.0,87104,12027,0,9,71,62,815.0,6.268,832.0,0.821,-5000.0,0,0,Standard
967,822,3,28,2016,20,Autódromo José Carlos Pace,11,137722,3,11,Williams,85.0,136.0,86062,51660,20,8,71,43,4.0,1.762,825.0,1.815,3725.000000000005,0,0,Standard
968,13,2,30,2016,21,Yas Marina Circuit,7,109282,3,10,Williams,51.0,136.0,105675,3607,8,22,55,25,8.0,12.708,4.0,0.889,338.7999999999964,0,0,Standard
1086,854,1,21,2022,13,Hungaroring,12,89563,210,15,Haas F1 Team,12.0,34.0,83151,6412,0,21,70,49,855.0,0.098,817.0,8.484,756.9999999999994,0,0,Undercut
1053,853,2,23,2021,2,Autodromo Enzo e Dino Ferrari,19,98945,210,19,Haas F1 Team,0.0,0.0,80402,18543,12,11,63,40,854.0,7.17,,15.0,678.4999999999972,1,0,Standard
1034,849,1,12,2020,4,Silverstone Circuit,16,107830,3,18,Williams,0.0,0.0,90501,17329,0,12,52,40,847.0,6.112,848.0,10.052,2733.6999999999994,0,0,Standard
982,154,3,3,2017,14,Marina Bay Street Circuit,15,189568,210,15,Haas F1 Team,24.0,35.0,107637,81931,2,1,58,55,13.0,2.107,828.0,2.543,0.0,1,1,Emergency
1034,841,1,12,2020,4,Silverstone Circuit,12,99880,51,15,Alfa Romeo,2.0,2.0,90977,8903,0,12,52,40,842.0,0.943,8.0,5.642,1325.7999999999968,0,0,Undercut
1144,855,2,39,2024,24,Yas Marina Circuit,10,91750,15,15,Sauber,4.0,4.0,87982,3768,12,27,58,19,848.0,6.712,852.0,2.933,381.49999999999227,0,0,Standard
1035,830,2,32,2020,5,Silverstone Circuit,1,89666,9,4,Red Bull,52.0,78.0,89465,201,26,6,52,20,,15.0,822.0,2.517,-479.6999999999936,0,0,Standard
1003,825,2,36,2018,15,Marina Bay Street Circuit,18,117993,210,16,Haas F1 Team,49.0,76.0,101905,16088,26,10,61,25,843.0,2.319,815.0,7.027,2528.799999999998,0,0,Standard
953,822,3,49,2016,6,Circuit de Monaco,12,108387,3,10,Williams,29.0,65.0,79223,29164,30,19,78,29,821.0,15.0,836.0,15.0,5000.0,0,0,Standard
901,817,1,12,2014,2,Sepang International Circuit,4,112315,9,5,Red Bull,0.0,0.0,104675,7640,0,12,56,44,20.0,6.077,807.0,0.773,791.0999999999997,0,0,Standard
957,835,1,6,2016,10,Silverstone Circuit,9,120266,4,18,Renault,0.0,6.0,99755,20511,0,6,52,46,18.0,4.606,837.0,1.923,-5000.0,0,0,Standard
1085,852,1,11,2022,12,Circuit Paul Ricard,19,124195,213,8,AlphaTauri,11.0,27.0,100216,23979,0,11,53,42,854.0,5.248,855.0,0.493,4738.600000000002,1,1,Standard
1079,849,2,26,2022,6,Circuit de Barcelona-Catalunya,18,94403,3,19,Williams,0.0,3.0,87246,7157,12,14,66,40,1.0,10.935,825.0,8.243,732.6999999999992,0,0,Standard
957,837,1,6,2016,10,Silverstone Circuit,10,121346,209,19,Manor Marussia,0.0,1.0,101380,19966,0,6,52,46,835.0,1.923,831.0,2.914,-5000.0,0,0,Standard
1023,807,1,29,2019,14,Autodromo Nazionale di Monza,5,103757,4,6,Renault,21.0,43.0,83641,20116,0,29,53,24,822.0,10.827,826.0,15.0,3778.8000000000006,1,1,Standard
913,8,2,25,2014,14,Marina Bay Street Circuit,5,121111,6,7,Ferrari,41.0,162.0,112872,8239,11,14,60,35,4.0,2.458,18.0,8.169,1410.7000000000053,1,0,Standard
1074,852,2,29,2022,1,Bahrain International Circuit,11,102805,213,16,AlphaTauri,0.0,0.0,97104,5701,15,14,57,28,822.0,1.582,855.0,0.976,493.9000000000026,0,0,Standard
1088,817,3,47,2022,15,Circuit Park Zandvoort,18,107517,1,17,McLaren,19.0,95.0,75577,31940,27,20,72,25,825.0,5.511,849.0,15.0,5000.0,0,0,Emergency
1054,1,3,37,2021,3,Autódromo Internacional do Algarve,1,85526,131,2,Mercedes,44.0,60.0,80933,4593,3,34,66,29,,15.0,815.0,10.677,815.6000000000087,0,0,Standard
948,815,2,18,2016,1,Albert Park Grand Prix Circuit,13,1221249,10,9,Force India,0.0,0.0,92780,100000,16,2,57,39,835.0,1.16,828.0,3.789,5000.0,0,0,Emergency
1057,846,1,7,2021,6,Baku City Circuit,12,112031,1,9,McLaren,56.0,80.0,105326,6705,0,7,51,44,4.0,2.215,840.0,0.992,552.1999999999919,0,0,Standard
914,818,3,19,2014,15,Suzuka Circuit,16,120378,5,20,Toro Rosso,19.0,27.0,113562,6816,11,8,44,25,813.0,1.622,824.0,1.138,484.4000000000067,0,0,Standard
1121,807,1,1,2024,1,Bahrain International Circuit,20,113555,210,10,Haas F1 Team,0.0,0.0,94834,18721,0,1,57,56,840.0,3.341,,15.0,0.0,0,0,Standard
1052,4,1,11,2021,1,Bahrain International Circuit,9,100308,214,9,Alpine F1 Team,0.0,0.0,96063,4245,0,11,56,45,832.0,1.887,841.0,1.612,563.5999999999988,0,0,Standard
987,828,2,2,2017,19,Autódromo José Carlos Pace,11,137861,15,17,Sauber,0.0,5.0,73666,64195,1,1,71,69,842.0,1.98,843.0,1.193,0.0,1,1,Standard
1087,844,2,25,2022,14,Circuit de Spa-Francorchamps,5,119575,6,15,Ferrari,178.0,334.0,109984,9591,3,22,44,19,832.0,15.0,20.0,4.876,914.3000000000098,0,0,Standard
1124,825,1,1,2024,4,Suzuka Circuit,16,185172,210,18,Haas F1 Team,1.0,4.0,96654,88518,0,1,53,52,840.0,5.577,858.0,3.284,0.0,0,0,Emergency
1078,852,2,41,2022,5,Miami International Autodrome,17,170085,213,9,AlphaTauri,10.0,16.0,93035,77050,11,30,57,16,842.0,2.068,849.0,2.918,5000.0,1,0,Emergency
1086,846,1,14,2022,13,Hungaroring,9,89653,1,4,McLaren,70.0,89.0,83043,6610,0,14,70,56,4.0,1.149,817.0,6.976,987.9000000000008,0,0,Standard
1052,854,1,14,2021,1,Bahrain International Circuit,17,102903,210,18,Haas F1 Team,0.0,0.0,96134,6769,0,14,56,42,841.0,0.578,847.0,1.36,840.1000000000049,1,1,Undercut
1045,822,4,38,2020,15,Bahrain International Circuit,8,98440,131,2,Mercedes,197.0,504.0,93352,5088,25,13,57,19,842.0,4.029,844.0,6.26,818.700000000001,0,0,Standard
905,820,3,66,2014,6,Circuit de Monaco,14,102521,206,19,Marussia,0.0,0.0,80579,21942,27,39,78,12,155.0,15.0,,15.0,4009.300000000009,0,0,Standard
1074,807,3,44,2022,1,Bahrain International Circuit,20,113374,117,17,Aston Martin,0.0,0.0,98201,15173,37,7,57,13,849.0,2.885,,15.0,3110.7000000000166,0,0,Standard
1069,849,1,5,2021,17,Circuit of the Americas,18,105267,3,14,Williams,7.0,23.0,101818,3449,0,5,56,51,854.0,1.423,853.0,15.0,-2162.4999999999973,0,0,Standard
1080,844,3,30,2022,7,Circuit de Monaco,4,1289181,6,1,Ferrari,104.0,169.0,76249,100000,21,9,64,34,830.0,5.253,847.0,7.819,5000.0,0,0,Emergency
914,828,4,39,2014,15,Suzuka Circuit,17,119955,207,17,Caterham,0.0,0.0,114669,5286,25,14,44,5,154.0,3.105,824.0,11.825,97.599999999992,0,0,Standard
1054,840,1,2,2021,3,Autódromo Internacional do Algarve,16,123386,117,17,Aston Martin,5.0,5.0,81970,41416,0,2,66,64,852.0,1.036,849.0,1.335,5000.0,0,0,Standard
1003,825,3,48,2018,15,Marina Bay Street Circuit,16,114585,210,16,Haas F1 Team,49.0,76.0,101905,12680,36,12,61,13,840.0,15.0,843.0,0.586,1795.2000000000157,0,0,Standard
1027,844,2,43,2019,18,Autódromo Hermanos Rodríguez,1,83922,6,1,Ferrari,223.0,435.0,79232,4690,15,28,71,28,,15.0,1.0,5.535,667.6000000000079,0,0,Standard
1135,846,1,28,2024,15,Circuit Park Zandvoort,1,79241,1,1,McLaren,199.0,366.0,73817,5424,0,28,72,44,,15.0,857.0,9.279,713.3000000000005,0,0,Standard
956,825,1,11,2016,9,Red Bull Ring,12,77458,4,17,Renault,6.0,6.0,70450,7008,0,11,71,60,831.0,0.295,828.0,0.027,974.4999999999976,0,0,Undercut
982,825,3,3,2017,14,Marina Bay Street Circuit,10,188403,210,16,Haas F1 Team,11.0,35.0,107585,80818,2,1,58,55,832.0,1.168,826.0,1.941,0.0,1,1,Emergency
1024,830,1,19,2019,15,Marina Bay Street Circuit,8,118383,9,4,Red Bull,185.0,266.0,105176,13207,0,19,61,42,841.0,1.292,842.0,2.212,1909.5000000000011,0,0,Standard
1008,832,1,25,2018,20,Autódromo José Carlos Pace,13,79572,4,15,Renault,45.0,114.0,72169,7403,0,25,71,46,839.0,2.173,843.0,5.355,725.8000000000028,0,0,Standard
1080,840,4,29,2022,7,Circuit de Monaco,14,1287113,117,18,Aston Martin,2.0,6.0,77672,100000,24,5,64,35,817.0,15.0,852.0,4.407,5000.0,0,0,Emergency
1041,830,2,45,2020,11,Nürburgring,2,107798,9,3,Red Bull,128.0,192.0,88139,19659,16,29,60,15,1.0,12.224,815.0,15.0,3326.0000000000173,0,0,Emergency
936,815,2,30,2015,10,Hungaroring,16,94463,10,13,Force India,15.0,39.0,88499,5964,16,14,69,39,831.0,0.204,13.0,15.0,917.2999999999959,0,1,Undercut
1023,815,1,28,2019,14,Autodromo Nazionale di Monza,7,101911,211,18,Racing Point,21.0,40.0,83770,18141,0,28,53,25,826.0,13.59,842.0,4.316,3195.800000000004,0,0,Standard
1142,807,1,14,2024,22,Las Vegas Strip Street Circuit,5,106441,210,9,Haas F1 Team,31.0,46.0,96585,9856,0,14,50,36,832.0,1.586,844.0,0.402,1132.0000000000039,0,0,Standard
1114,815,2,12,2023,16,Suzuka Circuit,17,121045,9,5,Red Bull,223.0,597.0,99704,21341,2,10,53,41,855.0,0.311,825.0,1.188,4311.200000000001,1,0,Undercut
950,831,3,40,2016,3,Shanghai International Circuit,19,109854,15,16,Sauber,0.0,0.0,100582,9272,20,20,56,16,154.0,0.402,825.0,5.857,1218.5000000000025,0,0,Undercut
1136,830,2,41,2024,16,Autodromo Nazionale di Monza,5,88738,9,7,Red Bull,295.0,434.0,81745,6993,22,19,53,12,846.0,6.282,1.0,8.095,1141.5999999999958,0,0,Standard
974,836,1,1,2017,6,Circuit de Monaco,19,115832,15,18,Sauber,4.0,4.0,78034,37798,0,1,78,77,828.0,15.0,18.0,0.495,0.0,0,0,Standard
956,13,4,56,2016,9,Red Bull Ring,10,74776,3,0,Williams,38.0,90.0,69899,4877,29,27,71,15,832.0,1.811,4.0,8.036,857.3000000000022,0,0,Standard
950,826,1,4,2016,3,Shanghai International Circuit,2,115312,9,6,Red Bull,6.0,30.0,101546,13766,0,4,56,52,3.0,7.976,815.0,3.702,2995.3000000000056,0,0,Standard
930,8,1,17,2015,5,Circuit de Barcelona-Catalunya,2,96178,6,7,Ferrari,42.0,107.0,89931,6247,0,17,66,49,3.0,1.047,20.0,4.452,603.300000000004,1,0,Standard
987,1,1,1,2017,19,Autódromo José Carlos Pace,16,134928,131,20,Mercedes,333.0,595.0,71845,63083,0,1,71,70,154.0,2.105,817.0,1.218,0.0,0,0,Standard
1098,844,2,33,2023,1,Bahrain International Circuit,3,101323,6,3,Ferrari,0.0,0.0,97170,4153,13,20,57,24,815.0,11.677,4.0,12.663,630.9999999999925,0,0,Standard
1134,1,1,11,2024,14,Circuit de Spa-Francorchamps,2,114328,131,3,Mercedes,125.0,241.0,106653,7675,0,11,44,33,844.0,2.256,832.0,3.119,1022.7000000000044,0,0,Standard
963,825,1,1,2016,16,Sepang International Circuit,20,158000,4,14,Renault,7.0,7.0,103379,54621,0,1,56,55,13.0,9.339,821.0,1.075,0.0,0,0,Emergency
1095,4,2,35,2022,21,Autódromo José Carlos Pace,7,81022,214,17,Alpine F1 Team,71.0,153.0,74164,6858,14,21,71,36,20.0,1.13,839.0,0.432,835.9999999999952,0,0,Standard
1000,842,1,32,2018,12,Hungaroring,6,86145,5,6,Toro Rosso,18.0,20.0,81685,4460,0,32,70,38,817.0,12.366,4.0,15.0,494.1000000000028,0,0,Standard
1118,852,3,26,2023,20,Autódromo José Carlos Pace,6,80763,213,16,AlphaTauri,8.0,16.0,74231,6532,2,24,71,45,842.0,1.956,815.0,1.471,797.4999999999966,0,0,Standard
1104,807,2,54,2023,6,Circuit de Monaco,18,139643,210,18,Haas F1 Team,6.0,8.0,76991,62652,1,53,78,24,815.0,10.056,858.0,15.0,5000.0,1,1,Standard
1108,807,1,7,2023,10,Silverstone Circuit,16,94412,210,11,Haas F1 Team,9.0,11.0,91776,2636,0,7,52,45,858.0,0.549,856.0,1.024,104.09999999999262,0,0,Undercut
1144,859,2,24,2024,24,Yas Marina Circuit,16,116467,215,12,RB F1 Team,4.0,46.0,88751,27716,23,1,58,34,852.0,0.502,822.0,1.605,0.0,1,0,Undercut
1134,844,2,25,2024,14,Circuit de Spa-Francorchamps,3,112358,6,1,Ferrari,162.0,322.0,107013,5345,12,13,44,19,857.0,1.961,847.0,2.393,804.3999999999978,0,0,Standard
1074,825,1,14,2022,1,Bahrain International Circuit,6,104244,210,7,Haas F1 Team,0.0,0.0,96623,7621,0,14,57,43,847.0,11.848,842.0,1.31,631.6999999999998,0,0,Standard
